"file","speaker","io_unit","start_time","end_time","pause_duration","io_duration","genre","glottocode","speaker_age","speaker_sex","synthesis","tone","element","sprach_dauer","part"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100907,514.71,515.61,0.591,0.9,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.309,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100908,515.61,519.747,0.775,4.137,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.362,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100909,519.747,523.583,3.03,3.836,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.806,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100910,523.583,526.063,1.72,2.48,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.76,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100911,526.063,529.453,0.856,3.39,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.534,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100912,529.453,533.232,1.255,3.779,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.524,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100913,533.232,533.658,0.196,0.426,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.23,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100914,533.658,536.115,0.813,2.457,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.644,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100915,536.115,539.23,0.535,3.115,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.58,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100916,539.23,540.19,0.298,0.96,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.662,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100917,540.19,543.439,1.54,3.249,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.709,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100918,543.439,547.684,1.081,4.245,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.164,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100919,547.684,548.58,0.222,0.896,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.674,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100920,548.58,549.143,0.225,0.563,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.338,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100921,549.143,553.377,0.634,4.234,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.6,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100922,553.377,554.199,0.455,0.822,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.367,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100923,554.199,557.824,1.594,3.625,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.031,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100924,557.824,561.469,0.758,3.645,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.887,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100925,561.469,563.714,0.222,2.245,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.023,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100926,563.714,565.704,0.551,1.99,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.439,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100927,565.704,566.557,0.404,0.853,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.449,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100928,566.557,569.503,1.395,2.946,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.551,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100929,569.503,570.987,0.352,1.484,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.132,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100930,570.987,573.527,0.587,2.54,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.953,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100931,573.527,577.998,0.534,4.471,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.937,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100932,577.998,583.465,1.594,5.467,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.873,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100933,583.465,584.741,0.698,1.276,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.578,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100934,584.741,586.93,0.252,2.189,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.937,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100935,586.93,590.873,1.465,3.943,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.478,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100936,590.873,593.83,0.945,2.957,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.012,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100937,593.83,598.504,1.967,4.674,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.707,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100938,598.504,599.005,0.16,0.501,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.341,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100939,599.005,599.917,0.399,0.912,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.513,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100940,599.917,600.584,0.296,0.667,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.371,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100941,600.584,605.212,1.185,4.628,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.443,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100942,605.212,606.736,0.214,1.524,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.31,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100943,606.736,608.555,0.668,1.819,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.151,"part3"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100945,609.473,613.763,1.103,4.29,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.187,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100946,613.763,614.571,0.256,0.808,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.552,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100947,614.571,616.929,0.682,2.358,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.676,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100948,616.929,620.598,1.41,3.669,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.259,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100949,620.598,623.318,1.993,2.72,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.727,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100950,623.318,625.784,0.906,2.466,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.56,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100951,625.784,626.362,0.278,0.578,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.3,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100952,626.362,628.846,0.719,2.484,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.765,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100953,628.846,629.679,0.213,0.833,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.62,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100954,629.679,633.14,2.071,3.461,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.39,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100955,633.14,634.536,0.067,1.396,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.329,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100956,634.536,637.506,0.42,2.97,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.55,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100957,637.506,640.626,0.134,3.12,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.986,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100958,640.626,643.699,1.677,3.073,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.396,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100959,643.699,645.351,1.263,1.652,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.389,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100960,645.351,648.79,1.388,3.439,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.051,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100961,648.79,650.188,0.518,1.398,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.88,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100962,650.188,650.793,0.253,0.605,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.352,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100963,650.793,651.445,0.254,0.652,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.398,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100964,651.445,655.048,2.044,3.603,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.559,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100965,655.048,656.358,0.17,1.31,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.14,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100966,656.358,659.792,1.354,3.434,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.08,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100967,659.792,660.962,0.216,1.17,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.954,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100968,660.962,662.953,0.655,1.991,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.336,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100969,662.953,667.881,2.281,4.928,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.647,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100970,667.881,670.214,0.51,2.333,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.823,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100971,670.214,670.836,0.108,0.622,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.514,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100972,670.836,672.797,0.502,1.961,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.459,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100973,672.797,675.856,0.101,3.059,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.958,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100974,675.856,678.627,0.195,2.771,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.576,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100975,678.627,680.386,0.947,1.759,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.812,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100976,680.386,681.709,0.147,1.323,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.176,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100977,681.709,682.815,0.599,1.106,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.507,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100978,682.815,684.451,0.089,1.636,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.547,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100979,684.451,687.317,1.085,2.866,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.781,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100980,687.317,687.936,0.329,0.619,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.29,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100981,687.936,689.374,0.277,1.438,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.161,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100982,689.374,690.764,0.583,1.39,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.807,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100983,690.764,692.94,1.358,2.176,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.818,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100984,692.94,695.26,0.61,2.32,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.71,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100985,695.26,698.427,0.671,3.167,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.496,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100986,698.427,701.507,0.772,3.08,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.308,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100987,701.507,706.319,2.142,4.812,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.67,"part4"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100989,706.621,708.956,0.17,2.335,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.165,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100990,708.956,710.739,0.68,1.783,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.103,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100991,710.739,715.525,0.839,4.786,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.947,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100992,715.525,717.715,0.483,2.19,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.707,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100993,717.715,719.544,0.53,1.829,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.299,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100994,719.544,722.251,0.787,2.707,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.92,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100995,722.251,725.975,0.463,3.724,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.261,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100996,725.975,727.174,0.205,1.199,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.994,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100997,727.174,731.025,1.11,3.851,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.741,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100998,731.025,734.705,0.993,3.68,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.687,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",100999,734.705,736.842,0.37,2.137,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.767,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101000,736.842,741.149,0.592,4.307,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.715,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101001,741.149,744.107,1.079,2.958,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.879,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101002,744.107,746.267,0.283,2.16,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.877,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101003,746.267,749.029,0.354,2.762,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.408,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101004,749.029,752.133,1.683,3.104,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.421,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101005,752.133,753.003,0.23,0.87,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.64,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101006,753.003,757.635,2.772,4.632,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.86,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101007,757.635,758.518,0.343,0.883,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.54,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101008,758.518,759.145,0.12,0.627,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.507,"part5"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101010,759.509,760.59,0.775,1.081,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.306,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101011,760.59,762.312,0.567,1.722,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.155,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101012,762.312,762.972,0.31,0.66,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.35,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101013,762.972,766.832,0.63,3.86,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.23,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101014,766.832,767.772,0.511,0.94,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.429,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101015,767.772,768.542,0.098,0.77,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.672,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101016,768.542,769.599,0.601,1.057,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.456,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101017,769.599,773.252,0.471,3.653,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.182,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101018,773.252,774.207,0.321,0.955,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.634,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101019,774.207,778.81,1.639,4.603,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.964,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101020,778.81,781.185,1.129,2.375,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.246,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101021,781.185,781.868,0.238,0.683,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.445,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101022,781.868,784.79,1.14,2.922,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.782,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101023,784.79,787.748,0.838,2.958,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.12,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101024,787.748,790.314,0.745,2.566,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.821,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101025,790.314,791.496,0.228,1.182,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.954,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101026,791.496,794.956,1.257,3.46,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.203,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101027,794.956,796.932,0.15,1.976,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.826,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101028,796.932,799.735,0.993,2.803,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.81,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101029,799.735,802.019,0.251,2.284,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.033,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101030,802.019,803.28,0.407,1.261,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.854,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101031,803.28,805.221,0.384,1.941,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.557,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101032,805.221,808.612,1.097,3.391,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.294,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101033,808.612,809.872,0.12,1.26,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.14,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101034,809.872,814.313,1.271,4.441,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.17,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101035,814.313,817.565,1.917,3.252,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.335,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101036,817.565,820.851,1.146,3.286,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.14,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101037,820.851,822.361,0.5,1.51,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.01,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101038,822.361,823.315,0.434,0.954,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.52,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101039,823.315,827.875,1.794,4.56,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.766,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101040,827.875,830.958,0.617,3.083,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.466,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101041,830.958,833.291,2.098,2.333,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.235,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101042,833.291,835.253,1.608,1.962,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.354,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101043,835.253,836.226,0.535,0.973,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.438,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101044,836.226,840.556,1.641,4.33,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.689,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101045,840.556,842.138,0.932,1.582,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.65,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101046,842.138,844.503,0.907,2.365,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.458,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101047,844.503,847.392,1.396,2.889,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.493,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101048,847.392,852.763,0.871,5.371,"traditional narrative","savo1255",63,"f",1.767,"no","a",4.5,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101049,852.763,854.087,1.045,1.324,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.279,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101050,854.087,855.244,0.346,1.157,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.811,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101051,855.244,861.123,1.087,5.879,"traditional narrative","savo1255",63,"f",1.767,"no","a",4.792,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101052,861.123,863.019,0.456,1.896,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.44,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101053,863.019,866.242,0.583,3.223,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.64,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101054,866.242,867.054,0.526,0.812,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.286,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101055,867.054,868.531,0.749,1.477,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.728,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101056,868.531,869.832,0.224,1.301,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.077,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101057,869.832,871.296,0.444,1.464,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.02,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101058,871.296,873.592,0.71,2.296,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.586,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101059,873.592,874.789,0.747,1.197,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.45,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101060,874.789,878.117,1.984,3.328,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.344,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101061,878.117,879.955,0.348,1.838,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.49,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101062,879.955,881.077,0.5,1.122,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.622,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101063,881.077,882.578,0.113,1.501,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.388,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101064,882.578,884.946,0.589,2.368,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.779,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101065,884.946,886.814,0.588,1.868,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.28,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101066,886.814,890.476,1.486,3.662,"traditional narrative","savo1255",63,"f",1.767,"no","a",2.176,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101067,890.476,891.902,0.642,1.426,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.784,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101068,891.902,894.877,1.357,2.975,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.618,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101069,894.877,898.809,0.882,3.932,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.05,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101070,898.809,903.479,0.518,4.67,"traditional narrative","savo1255",63,"f",1.767,"no","a",4.152,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101071,903.479,905.574,1.624,2.095,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.471,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101072,905.574,908.816,0.147,3.242,"traditional narrative","savo1255",63,"f",1.767,"no","a",3.095,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101073,908.816,910.572,0.733,1.756,"traditional narrative","savo1255",63,"f",1.767,"no","a",1.023,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101074,910.572,918.254,3.245,7.682,"traditional narrative","savo1255",63,"f",1.767,"no","a",4.437,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101075,918.254,919.298,0.144,1.044,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.9,"part6"
"doreco-savo1255-pb-cs-batugha","savo1255-PB",101076,919.298,920.245,0.081,0.947,"traditional narrative","savo1255",63,"f",1.767,"no","a",0.866,"part6"
